accounted_h100_bf16_mfu,attention_backend,batch_size,budget,clean_tokens,compiled,compute_accounting,d_ff,d_model,decay_fraction,device,duration_seconds,effective_train_epochs,evaluation_duration_seconds,flash_causal_training_flops_per_clean_token,gpu,head_dim,learning_rate,n_head,n_layer,n_params,objective,realized_flops,result_path,seed,sequence_length,size,stable_fraction,status,steps,tokens_per_parameter,tokens_per_second,train_ar_ce,train_dataset_tokens,training_duration_seconds,training_tokens_per_second,val_ar_ce,wandb_run_id,wandb_url,warmup_fraction,weight_decay
0.014024913750271291,flash,128,300000000000000.0,47710208,True,triangular_flash_causal_v2,216,80,0.15,cuda:1,21.780378989875317,0.008260007027644282,0.16330678015947342,6284640,NVIDIA H100 80GB HBM3,16,0.0081,5,4,965920,autoregressive,299841481605120,results_ar/runs/3e14/1M/lr_8.1e-03/result.json,1337,256,1M,0.7999999999999999,complete,1456,49.39353983766772,2190513.2147690477,4.472326755523682,5776049323,21.616990139707923,2207069.8876973554,4.568306103348732,n7bcjzq6,https://wandb.ai/y38283929-uc-berkeley-electrical-engineering-computer-sc/climbmix-isoflop-scaleup/runs/n7bcjzq6,0.05,0.1
0.01362590678731828,flash,128,300000000000000.0,22872064,True,triangular_flash_causal_v2,304,112,0.15,cuda:3,22.461927285417914,0.003959811061329471,0.20749837160110474,13112064,NVIDIA H100 80GB HBM3,16,0.0027,7,7,1985536,autoregressive,299899966980096,results_ar/runs/3e14/2M/lr_2.7e-03/result.json,1337,256,2M,0.7999999999999999,complete,698,11.519339865910263,1018259.195187064,4.72800874710083,5776049323,22.25433968193829,1027757.4768288028,4.788315713405609,w90yh081,https://wandb.ai/y38283929-uc-berkeley-electrical-engineering-computer-sc/climbmix-isoflop-scaleup/runs/w90yh081,0.05,0.1
0.040227054187127284,flash,128,3000000000000000.0,171835392,True,triangular_flash_causal_v2,304,112,0.15,cuda:0,75.67433224059641,0.02974964069571883,0.26813505217432976,17458560,NVIDIA H100 80GB HBM3,16,0.0027,7,11,2595712,autoregressive,2999998501355520,results_ar/runs/3e15/2.60M/lr_2.7e-03/result.json,1337,256,2.60M,0.7999999999999999,complete,5244,66.19971398984171,2270722.2767909253,4.041215896606445,5776049323,75.40610624849796,2278799.4308275646,3.928304135799408,bpv1i1e9,https://wandb.ai/y38283929-uc-berkeley-electrical-engineering-computer-sc/climbmix-isoflop-scaleup/runs/bpv1i1e9,0.05,0.1
0.04586170304154222,flash,128,3000000000000000.0,133234688,True,triangular_flash_causal_v2,384,144,0.15,cuda:1,66.3849180508405,0.02306675039450663,0.25069746747612953,22514112,NVIDIA H100 80GB HBM3,16,0.0027,9,9,3422016,autoregressive,2999660687917056,results_ar/runs/3e15/3.4M/lr_2.7e-03/result.json,1337,256,3.4M,0.7999999999999999,complete,4066,38.93456021245956,2007002.3721045041,3.8489129543304443,5776049323,66.13413262553513,2014613.0705970216,3.850847966969013,isczf2hu,https://wandb.ai/y38283929-uc-berkeley-electrical-engineering-computer-sc/climbmix-isoflop-scaleup/runs/isczf2hu,0.05,0.1
0.041850375462171546,flash,128,3000000000000000.0,103710720,True,triangular_flash_causal_v2,432,160,0.15,cuda:2,72.71701319888234,0.017955303737976755,0.2571071870625019,28918080,NVIDIA H100 80GB HBM3,16,0.0027,10,10,4411840,autoregressive,2999114897817600,results_ar/runs/3e15/4.4M/lr_2.7e-03/result.json,1337,256,4.4M,0.7999999999999999,complete,3165,23.507362007688403,1426223.5952451637,4.022945880889893,5776049323,72.4598538801074,1431285.2489545522,3.8874802365899086,b6x142p3,https://wandb.ai/y38283929-uc-berkeley-electrical-engineering-computer-sc/climbmix-isoflop-scaleup/runs/b6x142p3,0.05,0.1
0.05852941660050536,flash,128,3000000000000000.0,82706432,True,triangular_flash_causal_v2,472,176,0.15,cuda:3,52.08423467539251,0.014318858336383357,0.27182856388390064,36263040,NVIDIA H100 80GB HBM3,16,0.0027,11,11,5550336,autoregressive,2999186651873280,results_ar/runs/3e15/5.6M/lr_2.7e-03/result.json,1337,256,5.6M,0.7999999999999999,complete,2524,14.901157695678243,1587936.0139484804,4.045395851135254,5776049323,51.81231625191867,1596269.7285693588,3.91624853014946,low6ictp,https://wandb.ai/y38283929-uc-berkeley-electrical-engineering-computer-sc/climbmix-isoflop-scaleup/runs/low6ictp,0.05,0.1
0.07847295311152386,flash,128,3e+16,450592768,True,triangular_flash_causal_v2,600,224,0.15,cuda:1,386.910311345011,0.07801054714089048,0.38366033136844635,66575040,NVIDIA H100 80GB HBM3,16,0.0027,14,14,10296384,autoregressive,29998231553310720,results_ar/runs/3e16/10.3M/lr_2.7e-03/result.json,1337,256,10.3M,0.7999999999999999,complete,13751,43.76223419794755,1164592.2964255218,3.66086483001709,5776049323,386.5265808850527,1165748.4640985134,3.376839615404606,c63zx48i,https://wandb.ai/y38283929-uc-berkeley-electrical-engineering-computer-sc/climbmix-isoflop-scaleup/runs/c63zx48i,0.05,0.1
0.08451209153354193,flash,128,3e+16,377061376,True,triangular_flash_causal_v2,640,240,0.15,cuda:2,359.2469237148762,0.06528015169443871,0.34477214328944683,79557120,NVIDIA H100 80GB HBM3,16,0.0027,15,15,12341760,autoregressive,29997917137797120,results_ar/runs/3e16/12.3M/lr_2.7e-03/result.json,1337,256,12.3M,0.7999999999999999,complete,11507,30.551669778054347,1049588.3224299024,3.407113790512085,5776049323,358.902067091316,1050596.8356656572,3.3725213930010796,lq6721fj,https://wandb.ai/y38283929-uc-berkeley-electrical-engineering-computer-sc/climbmix-isoflop-scaleup/runs/lq6721fj,0.05,0.1
0.09290867304121952,flash,128,3e+16,300187648,True,triangular_flash_causal_v2,688,256,0.15,cuda:3,326.8456898536533,0.05197110190951186,0.38396739214658737,99929088,NVIDIA H100 80GB HBM3,16,0.0027,16,17,15545344,autoregressive,29997477893505024,results_ar/runs/3e16/15.5M/lr_2.7e-03/result.json,1337,256,15.5M,0.7999999999999999,complete,9161,19.310453856794677,918438.4476185396,3.3310322761535645,5776049323,326.4616663120687,919518.8255672473,3.3775035440921783,bfbuxyp4,https://wandb.ai/y38283929-uc-berkeley-electrical-engineering-computer-sc/climbmix-isoflop-scaleup/runs/bfbuxyp4,0.05,0.1
0.091835504233786,flash,128,3e+16,244285440,True,triangular_flash_causal_v2,728,272,0.15,cuda:0,330.72867563553154,0.04229282444442866,0.4482547175139189,122798208,NVIDIA H100 80GB HBM3,16,0.0027,17,19,19148800,autoregressive,29997814272491520,results_ar/runs/3e16/19.1M/lr_2.7e-03/result.json,1337,256,19.1M,0.7999999999999999,complete,7455,12.757219251336899,738627.9388401343,3.352759599685669,5776049323,330.280326647684,739630.6116064361,3.3798148557543755,i2q37y1e,https://wandb.ai/y38283929-uc-berkeley-electrical-engineering-computer-sc/climbmix-isoflop-scaleup/runs/i2q37y1e,0.05,0.1
0.0917261141374499,flash,128,3e+16,244285440,True,triangular_flash_causal_v2,728,272,0.15,cuda:1,331.0828653238714,0.04229282444442866,0.40856751799583435,122798208,NVIDIA H100 80GB HBM3,16,0.0009,17,19,19148800,autoregressive,29997814272491520,results_ar/runs/3e16/19.1M/lr_9.0e-04/result.json,1337,256,19.1M,0.7999999999999999,complete,7455,12.757219251336899,737837.760830768,3.3626413345336914,5776049323,330.67421008087695,738749.5987069937,3.392041191458702,qqr30yj9,https://wandb.ai/y38283929-uc-berkeley-electrical-engineering-computer-sc/climbmix-isoflop-scaleup/runs/qqr30yj9,0.05,0.1
0.07327809458428033,flash,128,3e+16,543948800,True,triangular_flash_causal_v2,560,208,0.15,cuda:0,414.30550578050315,0.09417315704594442,0.3761685788631439,55149120,NVIDIA H100 80GB HBM3,16,0.0027,13,13,8502208,autoregressive,29998297645056000,results_ar/runs/3e16/8.5M/lr_2.7e-03/result.json,1337,256,8.5M,0.7999999999999999,complete,16600,63.97735741115719,1312917.1406381966,3.4253504276275635,5776049323,413.9292821008712,1314110.4616692571,3.3903327137231827,pls6f71i,https://wandb.ai/y38283929-uc-berkeley-electrical-engineering-computer-sc/climbmix-isoflop-scaleup/runs/pls6f71i,0.05,0.1
0.10305199073396562,flash,128,3e+17,2443018240,True,triangular_flash_causal_v2,728,272,0.15,cuda:0,2943.924125775695,0.42295660985303535,0.41034494899213314,122798208,NVIDIA H100 80GB HBM3,16,0.0027,17,19,19148800,autoregressive,299998261983313920,results_ar/runs/3e17/19.1M/lr_2.7e-03/result.json,1337,256,19.1M,0.7999999999999999,complete,74555,127.5807486631016,829850.9525466418,3.4571733474731445,5776049323,2943.5136986020952,829966.6623465059,3.051939807832241,flemzgnf,https://wandb.ai/y38283929-uc-berkeley-electrical-engineering-computer-sc/climbmix-isoflop-scaleup/runs/flemzgnf,0.05,0.1
0.11452730377872343,flash,128,3e+17,1931608064,True,triangular_flash_causal_v2,768,288,0.15,cuda:1,2649.1038369238377,0.33441682298459835,0.5081587489694357,155310912,NVIDIA H100 80GB HBM3,16,0.0027,18,22,24269760,autoregressive,299999810046394368,results_ar/runs/3e17/24.3M/lr_2.7e-03/result.json,1337,256,24.3M,0.7999999999999999,complete,58948,79.5890879843888,729155.2852994241,3.3163504600524902,5776049323,2648.5955895800143,729295.2052020496,3.0448780581355095,t3pgufxj,https://wandb.ai/y38283929-uc-berkeley-electrical-engineering-computer-sc/climbmix-isoflop-scaleup/runs/t3pgufxj,0.05,0.1
0.118486028885973,flash,128,3e+17,1671856128,True,triangular_flash_causal_v2,816,304,0.15,cuda:0,2560.5436813551933,0.289446303954285,0.487604470923543,179437824,NVIDIA H100 80GB HBM3,16,0.0027,19,23,28123648,autoregressive,299994225649385472,results_ar/runs/3e17/28.1M/lr_2.7e-03/result.json,1337,256,28.1M,0.7999999999999999,complete,51021,59.44663110560906,652930.1336172299,3.1458868980407715,5776049323,2560.0559662450105,653054.5230431868,3.027041479945183,beth8pe5,https://wandb.ai/y38283929-uc-berkeley-electrical-engineering-computer-sc/climbmix-isoflop-scaleup/runs/beth8pe5,0.05,0.1
0.12798885597228662,flash,128,3e+17,1339064320,True,triangular_flash_causal_v2,896,336,0.15,cuda:1,2370.510674746707,0.23183048570376621,0.496523579582572,224036064,NVIDIA H100 80GB HBM3,16,0.0027,21,24,35283360,autoregressive,299998699695636480,results_ar/runs/3e17/35.3M/lr_2.7e-03/result.json,1337,256,35.3M,0.7999999999999999,complete,40865,37.95172341863133,564884.3239835151,3.102182388305664,5776049323,2370.0140662249178,565002.6888375948,3.0277864038944244,38gaft0s,https://wandb.ai/y38283929-uc-berkeley-electrical-engineering-computer-sc/climbmix-isoflop-scaleup/runs/38gaft0s,0.05,0.1
0.13784803405763965,flash,128,3e+17,1085046784,True,triangular_flash_causal_v2,984,368,0.15,cuda:2,2200.9754708576947,0.1878527559796601,0.4953759927302599,276481344,NVIDIA H100 80GB HBM3,16,0.0027,23,25,43734592,autoregressive,299995193143197696,results_ar/runs/3e17/43.7M/lr_2.7e-03/result.json,1337,256,43.7M,0.7999999999999999,complete,33113,24.809806937263758,492984.496359321,3.0884475708007812,5776049323,2200.480010429397,493095.4968267429,3.019687533378601,5j51qkz3,https://wandb.ai/y38283929-uc-berkeley-electrical-engineering-computer-sc/climbmix-isoflop-scaleup/runs/5j51qkz3,0.05,0.1
0.15123009070629007,flash,128,3e+17,872251392,True,triangular_flash_causal_v2,1024,384,0.15,cuda:3,2006.360922852531,0.15101176309674666,0.570907898247242,343936512,NVIDIA H100 80GB HBM3,16,0.0027,24,29,54483456,autoregressive,299999101351624704,results_ar/runs/3e17/54.5M/lr_2.7e-03/result.json,1337,256,54.5M,0.7999999999999999,complete,26619,16.00947252685292,434743.0126180299,3.2385127544403076,5776049323,2005.789943529293,434866.7689824129,3.015607997775078,tjvz6krd,https://wandb.ai/y38283929-uc-berkeley-electrical-engineering-computer-sc/climbmix-isoflop-scaleup/runs/tjvz6krd,0.05,0.1
0.15875832863655043,flash,128,3e+17,697303040,True,triangular_flash_causal_v2,1152,432,0.15,cuda:3,1911.2400462571532,0.12072317963480104,0.5740865785628557,430225344,NVIDIA H100 80GB HBM3,16,0.0027,27,29,68510016,autoregressive,299997440256245760,results_ar/runs/3e17/68.5M/lr_2.7e-03/result.json,1337,256,68.5M,0.7999999999999999,complete,21280,10.178118189317019,364843.2552287466,3.131984233856201,5776049323,1910.6658411696553,364952.9001749102,3.0262578800320625,gtlp5w4h,https://wandb.ai/y38283929-uc-berkeley-electrical-engineering-computer-sc/climbmix-isoflop-scaleup/runs/gtlp5w4h,0.05,0.1
